"beta_overall","beta_novice","beta_inter","beta_expert"
-1.6756826,1.8318257,0.40409623,0.094530496
-0.84218907,0.46128872,-0.059498858,-0.66643781
-1.0621758,-0.22622759,-1.0335232,-0.18920551
-0.56814436,-0.17710822,0.37646124,-0.17108536
-0.20440828,0.17025937,-1.1271639,-0.56759327
-0.61826541,0.088440548,0.49874176,-0.83859495
-0.96996982,0.45394197,-1.0928219,-0.041832705
-1.5436194,-0.83669689,-2.2105266,-0.7079266
-1.1870897,0.32320367,1.239137,-1.0769156
-1.5129418,0.66929588,0.36298589,-0.026572499
-0.58639118,0.90547743,-1.2064195,-0.86871972
-0.30060784,-0.37537926,0.40366664,-2.3081274
-0.75604647,-0.010448315,0.079829724,-1.6189562
-0.92252412,-1.2666896,-0.034195189,-2.539749
-0.1031226,-0.91124943,-1.0728973,-1.5222254
-2.0382797,0.46710045,-0.35529224,-2.4784781
-1.9675061,-0.848494,-1.2096815,-1.7959073
-0.92711792,1.4042231,-0.30936654,-1.2126017
-2.0098053,0.69054505,-0.75513792,0.13539537
-1.1026622,-1.4496247,0.40540882,1.6125897
0.47751973,0.63206562,-1.1236236,-1.040044
-1.3705378,-0.72401259,-0.5530606,0.052025598
-0.77054933,-0.023114766,-0.28650675,-0.6323909
-1.120826,0.35682249,-0.54180421,0.53186291
-1.4952758,-1.1722255,-1.474726,-0.50301252
0.1409972,-0.82995212,0.7868425,-0.65523888
-0.92004825,-0.27661326,-2.2282825,-0.48029776
-0.23776956,0.063181209,0.98897025,1.3554026
-0.08745455,-0.40595111,0.32263072,1.1077246
-1.0076768,-0.099167668,-1.9594972,-0.38774133
-0.25973129,-0.12226009,-0.25058506,0.52737177
-0.72156821,-0.92207957,-1.2116453,-1.4988211
0.51415063,0.4421666,-1.7245293,-0.86841748
-0.93866306,0.2053488,-1.6310152,-0.78582054
0.49105777,-0.11143971,-1.9305234,0.066570765
0.86414708,0.43869674,0.7700089,-0.59588676
0.90613351,0.31820902,-1.0363333,-0.50550627
0.83709494,0.47333379,0.74502369,-0.96302763
-0.35261814,-0.33566107,1.5909598,-0.88556395
-1.0987449,0.56920914,-0.54178037,0.0033896437
-0.49148345,-0.66120933,-1.4252997,-0.47032215
0.15077952,-0.82338901,-1.4384685,0.3091433
0.13589042,-0.13051182,0.85791842,-1.6819779
-0.09357457,-0.47711866,-1.6394987,-0.65065689
-0.85900524,-0.35674391,-1.6542613,0.16951988
-0.39141954,-0.62727752,-2.4611042,0.82617024
0.25356889,0.44822196,-1.4236835,0.92644681
0.33478669,-0.46846775,-0.81936478,-0.54259648
-0.063877371,0.60265304,-1.779563,-0.97031047
-0.52864943,0.77737721,1.181097,-1.4728854
-2.3491449,-0.10268496,-2.5013633,0.99486814
-1.2035524,0.34476056,-1.2486116,-0.82547524
0.43392743,-0.10780264,-1.431923,0.069046705
0.46355546,0.22497068,1.0823823,-1.2067578
-1.4856515,0.14959154,1.5308936,0.10304661
0.50389591,-1.3162885,1.3074997,-0.11578682
0.43057541,-1.0867781,0.60858299,-0.96235956
-0.17609612,0.40835227,0.56988539,-1.1455585
0.09196849,0.052584122,-1.023658,0.56256781
-0.83226242,-0.50962045,-0.30678851,-0.5731128
1.4548445,1.465369,0.17712609,0.86871998
-2.0375854,1.4531655,-0.19268451,-1.5141914
-3.4455345,-1.7064762,-0.47244209,1.0133692
2.2536095,-1.3322792,-0.047361959,-2.0779685
2.4182927,-0.84223798,-1.0095766,0.14053271
-0.73623863,0.037021598,-0.8467092,-0.66242626
0.26448543,-0.78993022,-0.30326256,0.11495591
0.45932635,0.3576187,0.58733725,0.22325696
0.59037082,0.75046929,-1.6468965,1.3732444
0.23252305,0.10827146,-1.7974343,0.98564323
-0.38990115,-1.0885492,0.95342696,-1.2514662
-0.24747906,0.31345083,0.88994459,0.36493274
0.10945286,1.0264882,0.41573508,-2.0851804
-0.97723168,-0.54705603,-0.96095936,-0.73108543
-0.76055831,0.13027273,-0.373044,-0.421244
-1.2663963,0.72090928,-0.87640598,-0.38918654
-0.98684394,0.23594612,-0.93476585,-1.8219947
0.050125259,-0.32454857,-1.8362671,1.5777793
-2.0190879,-0.74030074,-0.017429642,-0.20812734
-2.3724156,-0.92898457,0.84182288,-1.0230738
-1.3098187,-0.52172866,-1.0802041,-0.90948334
0.43799292,-1.8174274,1.0100795,-0.33148439
-0.50543547,-0.69648563,-0.89791582,-0.9483165
-0.22958545,-0.72655216,-0.81545906,0.39549063
-0.77514801,0.28013972,0.27043914,0.085931382
-1.2157991,-0.033818194,0.60419561,-1.8038127
0.75997037,-0.7163884,1.492752,-0.46789907
-2.9396791,-0.54826237,-2.6834966,-0.56316559
-2.1143429,-1.1372931,-0.71751969,-1.0485861
-1.2540423,1.3486539,0.33508465,0.56038806
0.53628581,0.27059341,-0.89986163,1.0361477
-0.52509266,-1.99794,-1.302458,0.30798279
-0.87423672,2.5214118,0.47561867,1.6499053
-0.25044844,0.37380322,-1.0793714,-0.89447362
0.6286352,0.33543562,0.15913363,0.31296021
0.61509896,-0.44301666,-0.42712345,0.6243636
0.69073085,0.37124051,0.28841773,-0.79133638
-1.5027492,-0.34788663,-0.32662589,-0.85488232
-2.0200077,-0.38907513,0.08298797,-1.5670548
0.77237324,0.80696591,-1.2418587,0.057942996
0.66284154,0.64146686,0.31304734,0.36776512
-1.2318861,1.1673633,0.47384532,-0.99957229
0.081860215,0.77807083,-1.2777422,-0.87498389
-1.0887921,0.30222852,1.0951769,-0.52450203
0.70183882,0.60416119,-1.7286788,0.049561588
0.52842264,0.37603644,-1.3174842,-0.077230262
-0.60305615,0.84238377,0.5178556,0.1719944
-0.19260376,-0.099294884,-1.5817295,-1.5977038
-0.46004851,0.36549169,1.2043684,-1.0555903
0.87073289,0.0051936083,-1.4643866,-0.33823491
0.24358167,0.32762578,1.0234019,0.64414204
-1.1104587,0.10758824,-0.15162892,-1.2012434
-0.84148767,3.7049671,-0.16832865,-0.54746572
-0.78933847,3.2037819,-1.0447151,-1.4529397
-1.7286002,2.4502911,-0.0054764745,-0.63359898
-1.7286002,-2.0808217,-0.65689842,-0.14588791
0.75581526,0.20017122,-0.98932355,0.16583283
-1.2877488,-0.79317754,1.5133413,-0.70819777
-0.60053573,0.82899802,-0.38999478,0.38182414
-3.5850508,0.45836787,0.71102725,-1.1586867
-2.9877993,-0.31312529,-1.6411826,0.77398441
1.9130605,-0.24597358,-0.79481597,-0.41635321
2.4431992,-0.31108352,-0.98709387,-0.48615148
-1.2047438,-3.0360766,0.89721864,0.12098077
-0.066322382,-0.22706707,0.9461945,1.0586258
0.15907158,-0.54515457,-1.1898337,-1.6364037
1.9259961,0.18824386,0.5250118,-2.9386711
-2.8488286,-0.74715696,-2.2916514,-1.2415113
-1.8131445,0.75934022,0.52840583,-2.0835462
1.0616498,-0.99780089,-1.1519581,-2.3442027
1.0616498,-0.77737976,-1.5885058,-0.75808274
0.051373168,-0.42328121,-0.30471037,-0.31017331
-0.58977025,-0.22464678,-0.32931148,0.051121255
0.5550772,0.080991094,3.7011292,-0.27011495
-1.0189182,-0.86734346,-0.35660705,-0.42770365
-1.0880469,0.47922227,-0.95309114,-1.614825
0.12726855,1.6319981,1.2750393,-1.4015759
-1.4485252,0.2350044,0.3856905,-0.75196056
-0.30398808,0.46272241,0.33395322,-1.0541271
0.50996386,-0.95297595,-2.0085557,-0.90405693
-1.3833915,-0.76843335,1.0441051,-0.17156696
0.32620139,0.78063535,-1.0326153,-0.48203384
-1.8715641,-0.58420622,-1.9824482,0.37068012
-1.2927451,-0.21132505,-1.4748735,-0.5176652
-2.0239175,-0.98251853,-1.9766146,0.13071508
0.80896102,-0.55397242,0.67932904,-0.60314047
-2.6503386,0.18445053,0.52427104,-1.3253631
1.6243161,1.3391418,-1.2195878,0.86934125
-1.475628,-0.43549261,-2.0764651,-1.896652
-1.6722574,0.10312972,-0.11348594,1.1720772
-0.9796751,-1.5397911,-0.79090876,-0.0070645003
1.1742356,-0.26249708,0.24058438,-0.15556375
0.92443976,-0.59570842,-1.4957496,-0.30519414
0.51610398,-0.50582158,0.021855761,-0.52584475
-1.0964536,-0.40404425,0.054138522,-0.40902796
0.5196851,-0.26994249,-0.32878708,-1.404236
-1.2506295,-0.18687004,-0.0031044333,-0.63039595
-0.097556321,0.24379325,0.71642638,0.21265666
-0.40396293,1.1033951,-0.14766444,-0.3911573
-0.25991184,-0.81675311,0.28885879,0.85754637
-0.83117875,-0.18134776,-0.69210357,-1.4760296
0.22448709,0.28139291,-0.81310837,1.0104796
-0.50228194,1.1404232,0.10554879,-0.33953002
-0.83513592,0.42850907,-0.22713962,0.85292992
-0.11657712,-0.56171335,-1.2257116,-0.55540087
-0.18975583,0.099839834,-0.38781577,0.14878369
-0.18975583,-0.1686806,-1.7201443,-0.54137062
0.49713014,1.3173818,-0.17534162,-0.96491259
-1.4692785,-2.1203602,-0.30919899,0.61354882
-1.6640857,-1.7187167,-0.020280783,-1.8239441
-1.0760426,-1.129969,-0.28169961,0.72204099
-0.22221644,0.71229554,0.64051519,-0.50228072
-1.873191,-1.0473092,0.36693857,0.6237097
1.2034014,0.72462506,0.22891522,-0.31784679
0.22785374,0.34986186,-0.83608068,-0.38719115
-0.99859859,0.99445139,-0.47909499,-0.98407438
-0.32838557,-0.09973607,0.7973162,-0.96623787
-0.3970153,-0.08881055,-0.84015346,-0.39356066
-0.40625946,-0.48561382,-1.3231686,0.76568463
-0.061425364,-0.6501759,-1.0791413,-1.0066426
-0.98312234,-0.74249083,0.089524612,-0.091417474
0.70748103,-1.7080337,-0.5692461,-1.0765745
-2.0194583,-0.91453421,-1.7109521,0.13199195
1.9974811,-1.1120979,0.76103505,-0.8524353
-1.2912818,-0.99421612,-1.4676846,-0.82005275
0.75017542,0.40892095,0.077638112,0.20248667
-0.83295449,-0.70655564,0.90936213,0.83573811
-0.29456176,0.2960547,-0.38355889,0.44766722
-0.4357322,-0.99308477,0.50717626,-0.35399823
-0.61591443,0.80349881,0.92009816,0.15957736
-1.9078198,-0.67418124,0.495011,-0.96161046
-1.5528966,0.29913297,-1.2562095,0.72234877
-0.97968068,-0.066793352,-0.29630798,0.10734023
-0.098175125,-0.45627331,0.20488827,-1.0297732
0.0085171271,1.1289095,0.74939334,-0.11482148
-1.2749538,0.77799264,-1.474374,-0.57860962
0.17872365,1.4791688,0.079539921,-0.18166825
-0.82566434,-2.3066865,-0.044724251,-0.93935505
-0.45212239,-1.9427669,-1.5827548,-0.048288406
0.99025265,-1.6874335,-0.86572353,1.1637187
-2.2444481,-0.66965154,0.26547184,0.86983036
-0.91092319,-0.42378604,0.91999431,-1.1767573
-0.041357326,0.39562396,-0.67817253,0.94682184
-0.20868568,-0.66136292,0.0769021,2.4878426
-0.13221701,0.14412506,-0.67073227,2.8048546
-0.56958277,1.0596117,-1.5731228,-3.1616139
-0.56958277,-1.144668,-1.0256998,-2.1279723
0.73986485,-0.0063344733,-2.5211352,-0.012456469
-0.23551393,-0.42909593,1.4639897,-1.3661203
-0.28534584,-0.74330296,0.67368525,0.082053359
0.9911237,0.32061796,0.028366329,-0.11939013
0.70943165,-0.0046287695,-0.62441972,-1.0743907
-1.2165416,0.01082232,1.1915092,-1.2330858
0.57838348,1.5365181,-2.2925572,0.09901497
-1.1603238,-0.26011872,1.4374538,-0.10834481
0.26843595,2.0065085,-0.32071137,-1.134961
-1.0225647,0.24087144,-1.0546405,-0.46788838
0.28476688,-0.56945099,-0.51041044,-1.3303721
-1.2418681,0.8397719,-0.041059054,1.0041365
-0.032790752,-1.0776033,1.1189557,-1.2407891
-0.79827531,-1.2412237,-0.9291369,-1.8970948
-0.27178302,0.002423194,-0.28972334,-1.9063413
-0.60967265,-0.3087934,-0.20662126,-0.34780181
0.035178491,-0.86284274,-0.54485973,2.0999827
0.13502373,-0.72303325,-0.80615786,-0.30800495
-0.040578304,-0.49444064,-1.1252203,0.26679675
-1.4553189,0.64511871,-0.22131308,-0.94150852
0.36803879,0.11845242,-0.63029311,-0.19188995
-1.6409673,-0.036777986,-1.2338229,-0.80658266
1.0595334,-0.10178394,0.58345941,-1.7416889
-0.49165898,-0.093140322,-0.83581565,-1.1281471
-0.30967308,-0.59082991,-0.80550556,0.24510618
-0.55124695,1.1611074,-0.20363754,-0.35835393
-0.6794477,-1.8944645,-0.95720893,-0.87463928
-0.4330535,-0.62966024,-0.72213066,-0.85716252
-0.5588219,-0.27236121,-0.25166307,-0.064697023
0.73105648,-0.14388838,0.058073584,-0.14460102
-0.25246883,0.81196313,0.498385,-0.40861528
-0.84552506,-0.64997505,-0.70167309,0.35607514
-0.42517591,-2.039014,-0.092788763,0.84010022
-0.77505244,1.58288,0.20783292,-1.3394058
-0.84043551,0.77432251,-0.41672248,-1.1956743
-1.6512965,-1.581585,-1.2899879,-1.4737203
0.57607007,-1.3892784,0.56091966,-0.99544422
-0.78274539,-0.5429545,-0.97151847,0.59226083
-0.27468558,-1.0271182,-0.28715037,-0.13588678
-1.0806397,-0.36478681,0.68872974,-0.068128419
0.25503773,-0.016401902,-0.88750871,-1.6636592
-0.57508753,0.77657033,-0.54911301,-0.92095456
0.22353642,0.38592094,0.051241458,-0.39943716
-1.0945621,-0.99081476,-0.67478159,-0.58322626
0.50550507,1.0811846,-0.73052547,1.253593
-1.248621,-0.56123276,0.72716564,1.0427805
1.1716475,-0.39621963,0.15938051,-1.5784653
-0.17557857,-0.61707654,-1.0904017,-1.0744917
-0.5141414,0.69731634,-0.49179146,0.52422237
-1.2842876,-1.3054601,-0.18377715,0.5017985
0.55249474,-1.5409629,-1.5959941,1.2249841
-1.2445819,-0.98466091,-1.6083534,0.67383577
0.81846783,0.54235393,-0.58951191,0.12588045
-1.6364315,0.18360865,-1.0993579,0.18395254
0.87225054,-0.8501917,-1.0747279,-1.4895214
0.29154637,-0.99694709,0.89292118,-2.6429817
1.0293131,0.22828837,0.092504548,-2.0676654
0.58778486,0.32926735,-1.0306569,-2.2245895
-1.6118233,-1.0447932,0.21880903,-2.6954255
-1.5371267,1.4958178,-1.5923587,1.6414939
0.10569082,-0.87683296,-1.2393813,1.5798672
-0.25140101,-1.9080349,0.71743388,-1.6158768
1.0760979,1.2594398,-0.70252999,-0.95679754
0.55997729,-0.1882397,-0.22138976,-1.5007297
0.1618253,-0.59318537,0.042972047,-0.7055812
0.79802836,0.16271785,-0.31388646,-2.4381875
1.2689882,0.77589887,-2.486111,-0.36952103
-0.79665141,-0.43058156,-2.019033,0.28134347
-0.50028484,-0.77385057,1.3298348,-0.09862391
-0.98675623,-0.023626869,-0.0028557316,0.057881936
-0.50648379,-0.11429983,-0.092769574,-1.2944008
-1.0681708,-0.066859984,-1.8038789,0.3680045
-0.5456096,-0.35972818,-1.5676661,-0.37513316
-0.77341043,-0.45822263,-0.61942735,0.27093643
-0.28217716,0.86779515,1.5959769,-0.61384839
0.078010407,1.3885984,-0.57184023,-0.049093169
0.62195657,0.56987801,0.6404554,-0.12289557
-1.4902564,-1.1708437,1.3531675,-0.54927627
-0.75413862,-2.502571,-2.3470399,-0.53668438
-0.51872165,-0.050447462,0.72411574,-0.30255007
-0.68103403,0.027615243,-0.60125897,0.13359989
-1.2519538,0.074479893,-0.75837079,-0.64519402
-2.1829738,-1.2541892,0.56040947,-0.84812411
-1.0152361,0.58633138,-0.82712451,-0.59261317
-2.109653,1.2804765,0.59406189,-1.071024
-2.7881051,1.3850834,-1.864458,-1.5321627
1.103654,-1.9538924,-0.15958198,-0.89048883
0.89771817,1.3715735,-0.25542251,0.46887181
-1.0511064,-1.2350144,-0.92735186,0.82241865
-0.2913964,-0.79979199,0.84878888,-1.6721908
-0.48437678,-0.49816456,-1.726517,-1.9947385
-0.30528499,0.730449,-0.55942603,1.4733691
0.1975248,-0.19082454,-1.2497111,-0.93703515
-1.631156,0.011418629,-2.1614578,-1.0788348
-1.3334241,-1.0667013,-1.808037,0.28888172
-0.068912847,0.79936936,-0.75898572,-1.7871856
0.24008578,-1.6356627,0.010825536,0.10256352
-1.3789563,-0.61516057,1.2585272,0.14933239
0.7175598,0.18866656,-1.4973157,-0.47189384
-1.9952019,-0.13132676,-1.3716381,2.1329144
0.38086649,-0.24958681,-2.6085509,-1.0172536
-0.75114346,0.21348624,0.54091662,-1.1366597
-0.51678347,0.044383765,-1.3936502,-1.0910212
-0.15546299,-0.79691368,0.52160304,-1.2917305
-0.65658772,0.74287353,-1.3477908,0.9118114
-0.75822043,1.1875052,-0.099499832,1.2475662
-0.97983506,-0.90501824,1.6985596,1.470384
-2.0358211,-1.775733,-0.73031826,1.1929308
-1.1969987,-1.5794992,-0.4346715,-1.8222775
-1.3024915,-1.5525494,0.023427091,-1.2080374
-0.42011758,-1.1753598,0.77704962,-2.110251
0.19298853,-0.54822063,-0.8030889,-3.4976601
-0.63905829,-0.057125369,-0.68774776,-3.4021843
-0.12588283,-0.58133867,-0.59383982,-1.1619102
-0.45952194,-0.16954371,-0.84538988,-0.73901909
0.29032575,-0.77581246,-0.28113898,0.29566307
-0.43379551,0.96194783,-0.2697356,-1.8985326
1.120877,-1.9983895,-0.28147807,-2.5638671
-0.94965498,-0.06557397,-0.96337041,-2.0646507
0.035697293,0.46261329,-0.87330556,1.356852
-0.60216822,-1.0537371,-0.2692893,0.50213225
-1.7421681,0.8917836,-0.41659051,-0.23313182
0.29266412,-0.27390443,0.11705292,0.087950076
-0.21119686,-1.9834112,-0.89347166,0.34749606
0.41432576,0.25323273,0.010799209,-0.28922674
0.52308235,-0.49392541,0.76525223,0.64643714
-0.63334348,-0.59891094,0.38788258,-1.1816373
-0.58568628,0.11379899,0.16562659,1.2818385
-0.36910547,0.06963416,-0.66373503,-0.63641883
-1.0849408,0.34676192,1.0498155,-1.1339768
-0.10359478,-0.031998963,1.5011144,2.0152456
0.092548437,-0.073643535,0.46015069,0.8384243
-1.6950426,-0.16395848,0.55001502,2.1955669
0.75872652,-0.59224638,0.44395736,-2.5630656
-1.4828116,-1.0282249,-2.0323313,-0.719993
-0.50872922,-1.463773,-0.45679963,0.21877216
-1.1441981,-0.66469689,-1.2812506,-1.1721827
0.13642107,0.53223871,-2.4402446,-1.2393711
0.83228304,0.92209661,-1.1403001,2.2469595
-0.13721546,-1.7089636,-0.30512577,0.52520875
-0.32095248,-1.936297,-1.6460692,-0.75397332
-0.9637333,1.4598634,1.0331547,0.12750357
-1.5655304,-1.0683998,-0.17322616,0.12249443
-1.3541707,-1.1794772,-1.4550081,-1.0900281
-0.14879548,-0.30706517,0.30666194,0.52707033
0.11697223,-0.31775252,-1.6269912,-2.28446
-1.3053393,-0.10778112,1.3357445,1.0982093
-1.3122758,-0.065424962,0.14386694,-0.72153161
-0.50104508,-0.44153639,-1.8852054,-1.1383738
-1.1497408,0.76872462,0.9005657,-1.6916273
-1.1406205,0.34960433,-1.2263238,0.55322344
0.2240203,-0.96233479,0.028077223,0.0004241931
-0.061592752,-0.98037544,-2.8611995,-0.33727821
-0.10858963,-0.93945735,-2.3047862,-1.5752041
-0.83505703,-2.6653192,-0.73841152,-0.98282021
-0.47126807,2.2726194,-0.42061947,-1.9044615
-0.26748979,0.90281743,0.99454014,-1.8788991
-0.25794434,-0.25684079,-1.6128794,-2.1447638
0.062362722,-1.4110735,0.03956681,0.17956458
1.0214293,-0.78520379,-0.38854665,-0.86179092
1.3176994,-0.53416564,0.14266769,-0.87538799
-0.28290135,0.306395,-1.8762443,0.1172092
-1.5948597,-2.8343538,0.10586949,-0.70969006
-0.080604935,-0.17798606,-1.0169474,0.091160404
0.43237171,1.0285978,-0.37497267,-0.12338782
-0.072932406,-1.2132114,0.41658436,0.69366405
0.042165546,-0.50892466,0.43337339,-1.2938567
1.2216528,0.70743452,-0.53201253,0.51758387
-1.7044466,0.88909592,-0.84821572,-0.36699641
1.2150359,-1.4802442,-0.43078698,-0.48957136
1.6219583,-2.1760137,-0.17271423,-0.98311734
0.91448869,1.7556317,0.10807379,-0.85907196
-0.62143472,0.64722372,-0.83468792,0.2382041
0.41160633,-0.88074779,0.92981494,-0.8995543
-1.4749963,0.7692995,1.7095587,0.52304898
0.87666748,0.51507604,1.1019055,0.25311721
0.6029675,0.36155723,-2.1944378,-0.74543163
0.70020979,-1.0051142,0.74816622,-0.28817054
0.032532572,-0.96443429,-1.0975136,-0.68804505
0.16266046,0.76406037,-1.2119613,-0.72794924
-0.9476543,0.62471911,-0.013767007,-0.64803499
-0.297275,1.4367229,-1.0883733,0.78115834
-1.2599047,0.88338655,-0.56467223,0.23521414
-0.29798567,-0.16970176,0.1400841,-0.25979567
0.058345636,0.059175575,-0.99262667,-1.1370279
-0.25354828,-0.23125687,0.76258575,0.23904262
-0.68506355,-0.13162905,-1.4989234,0.83577288
-0.028114882,0.096517695,-1.2004138,2.3389637
0.12094815,-0.77030993,-0.53158934,-0.31350358
-2.6389498,-2.4060216,-1.6044773,-1.5761635
0.97624872,-1.3370642,-0.7936576,0.40440515
0.8227972,0.64500924,0.43288383,-1.0096731
-0.78181236,-0.23248972,0.99638941,0.21851604
0.61021605,0.15557104,-1.9148315,-0.099493851
-1.7539886,-0.37443687,1.0292261,-0.41362589
-1.3885495,0.30701908,-0.55444857,-0.26579597
0.073944319,-2.532017,0.58651529,-0.44017173
-1.3438181,0.27526634,0.35001026,-1.453833
0.22061568,-1.050039,0.13235967,0.9930556
0.13775821,1.1627688,0.43191893,-0.1966558
0.35781189,1.6610273,0.52951373,-0.44944721
0.51383302,-1.102212,0.11067308,-0.46530409
0.22000358,-0.066278957,-0.34519178,2.3605615
-1.8248787,-0.014217584,-0.11953901,-2.3759539
-0.85967183,-0.38974801,-0.71635372,1.437443
-0.11323497,-0.18415102,0.7485661,-1.5834133
-0.26490358,1.3280064,-0.065599718,0.83432281
-0.0066174827,-0.12789663,2.1281865,-1.2220715
-1.221835,-0.066991577,-2.6260255,-0.70140437
-1.5765012,0.24354846,-0.9527446,-0.41813826
0.19645391,-1.3444599,0.076542946,-0.31345057
-0.42024845,-0.79786932,-0.12678744,-0.80495705
-0.12548328,-0.91045562,-0.95837212,0.26406236
-0.19399694,0.39275777,-0.28133171,-1.0317753
0.081118539,-0.76057929,-3.1543381,-1.0654814
-0.97648251,1.6425905,0.5425212,-0.97032316
-1.857469,1.7490389,-0.2351868,-0.28230561
0.80050545,-1.2344159,-0.2351868,1.0045706
-0.34835108,0.1832415,-0.27769332,0.74176952
-0.40845262,0.026272771,0.66272618,-1.6464685
0.13048374,1.7776963,0.50579955,-1.6931975
-0.77321943,1.7882204,-0.96979269,1.1138285
-0.44489052,-1.541808,-0.68558809,-0.87229305
-0.3561215,-3.1711059,-0.90857231,0.43114168
0.30966843,-2.3575236,-0.3396507,-0.15785766
-1.0106949,-0.5316565,-0.92612318,-0.64373227
-0.27033183,-0.73332772,0.052768254,-0.58793425
-1.2982313,0.27293075,-0.66753533,-0.36047154
0.50973729,0.086753736,1.1903321,-0.82268057
0.19838187,0.15834224,-1.9579719,-0.81149595
-1.5938433,-1.4797013,0.94110237,-0.65770536
0.64857848,0.23188277,2.7764672,-1.5725338
1.0759454,1.4633014,2.4217349,0.37166383
-0.60038278,-0.75517357,-1.5688555,0.10745046
0.13840246,-0.85717622,0.5984223,-0.5298172
0.31338952,-1.6925191,-0.12011828,0.041244589
0.28624605,-1.6366991,0.57181382,-0.52359856
-1.7257529,-2.5052953,0.87174541,-0.51265428
-1.1561398,-1.9368089,0.0073144099,-2.2940195
-0.95964755,-0.56057264,0.76823737,-0.23647997
-0.65783077,0.38742702,0.78619345,-0.14720604
-0.57345147,0.27365039,-1.6726738,-0.22430935
-0.71471111,-0.17329646,-2.1710802,-0.8026292
0.1170919,-0.3678054,-2.7416208,-0.84153308
-0.63080044,-0.18070637,-1.4360528,0.33046838
-0.38264471,0.13444065,0.612384,-0.087133909
-0.16288498,-0.25774561,-0.91518332,-0.33267148
-1.195717,-1.3277026,0.47318298,0.67625879
-0.17277581,-1.3750725,-1.6947822,-0.0018990814
-0.16988914,-0.880474,-0.34549543,-1.770172
0.20220919,-0.10216684,-0.50491131,0.4390281
-0.093334987,1.5395069,-0.6066506,0.17427676
0.17783126,0.35891162,1.1987179,1.119347
-1.0756704,1.0864801,-0.027213486,-1.5634962
-0.25395434,0.47697688,-1.0777625,-0.44958483
-0.097834977,-0.1049831,0.22924165,0.11593503
-0.36796055,0.16609008,1.1104368,-0.58899936
-1.238835,-0.62692605,-1.0961011,-0.55938545
-2.319167,0.60614505,0.18463073,0.66051522
0.54942979,0.10192278,-0.62182465,-1.9482045
-1.3775846,-0.58374319,0.17719144,-2.0445597
0.65702396,-1.6058806,-0.036945658,1.5264333
1.014351,-1.5694921,-0.29836602,1.3029059
0.040605269,0.68991925,-0.1178626,0.87707941
1.563053,-0.28178323,-0.49693901,1.0025028
-0.81657939,0.16122131,-0.1291257,0.71335798
-2.132385,-0.39902206,-0.22207974,0.77633805
-1.5637635,0.060317856,-1.1678443,-1.3791469
-1.3437227,-0.46774034,-1.0641956,0.5503194
-0.078368215,1.4838224,-1.2863127,0.0094010903
-0.77335089,-1.5986722,-1.7513643,-0.11714697
-0.20503436,1.5041853,-0.65221682,-0.27129508
-0.53897141,-0.18871986,0.58109498,0.43086739
0.029575269,-0.051881377,0.046044099,-1.4818553
-0.94263814,0.27577858,-1.5382383,-1.9804086
-0.4132369,-0.81477652,0.27748362,-0.50337129
-0.020464217,0.90030066,0.48670877,-0.1968317
-0.36376679,0.13697025,0.96834108,-1.8544995
-0.50759278,-0.55213662,1.8328873,-0.76117843
-3.2453578,-0.026558621,-3.0503208,0.73442331
-3.0632694,-0.73109218,0.44309088,-0.71605404
1.6682561,0.075296556,-2.27287,-0.3230498
-1.9764891,-0.57872756,-2.4254371,-1.2058239
-1.7266924,-0.06000319,-2.4424915,-0.59103651
-2.1409972,1.0711787,0.58998508,-0.54257798
1.1587499,0.27122753,0.58998508,-1.2812148
-0.56601908,-1.7235579,0.60652406,1.0065874
1.0815683,-1.9376308,-2.4018935,-1.2013068
1.2236196,-0.87469765,-1.4066488,-0.98667627
1.5163448,-0.86376808,-1.8948937,-1.089926
-0.5563976,-0.04034111,1.0848377,-0.19900857
-0.73848983,1.3315453,-0.50505125,-1.3986657
1.491166,0.96291461,1.1670341,0.92110473
-2.0424026,-1.7223281,1.3151475,-0.012751901
-1.2581867,-2.1092307,-1.4213774,-0.43984924
-0.42662951,-1.8328533,-1.0897725,-0.46166096
-0.37268027,-0.35919987,-0.082752348,-0.72356066
-0.71777453,-0.74533177,-1.9412236,0.20656324
-0.10798275,0.073732192,-0.94032172,-0.73777343
-0.97669619,-0.78183641,0.45523507,-0.36155957
0.073075861,-0.52815403,-1.7037922,0.16116117
0.58419242,-0.061932671,0.10301362,-1.1543703
0.75175167,-1.2464772,-0.3877575,0.88243259
0.57904269,0.13365463,-0.97249749,-1.4999244
-1.4165645,-0.85427698,-0.52563682,-1.5006501
0.28764711,1.0152016,-0.36381127,-0.60762082
-1.4755739,-1.4444075,1.5928956,-0.34418055
0.46075238,0.57125626,1.5928956,-0.29371865
-1.2397927,-0.38521094,0.3846618,0.41439505
-0.099174324,-0.47647626,-0.80459636,0.72911739
0.45817691,0.0012872809,-0.18134621,-0.58503423
0.4654979,-0.82955848,-0.90345695,-1.4268794
-0.084924851,0.63072236,0.122963,-0.18071504
-0.013205877,-1.1261957,0.62154447,-1.2841051
-0.65965327,-0.3643765,0.076558858,-1.0716335
-0.23583104,-0.73664022,0.28448953,0.31826325
-0.87066534,1.1464372,-0.80863965,-0.7848822
-0.2384925,0.11818428,-0.34340172,-0.23506619
-0.057747276,1.2770394,1.1893471,-0.33940601
-0.98473829,0.62328865,-0.82191341,0.26320718
-0.11966658,0.85083088,0.052300902,-1.7687447
