"g","l2","k","l3","mean_gamma","sd_gamma","lo90","hi90","lo95","hi95","sig90","sig95","group_label","method_id"
8,"L2-07: Chronological Modelling & Dating",12,"L3-154: Bayesian Radiocarbon Calibration",-0.0107418916486459,0.0567637668327703,-0.112796962,0.0675899971,-0.15260787525,0.0925620642749999,FALSE,FALSE,"Chronological Modelling & Dating","Chronological Modelling & Dating: L3-154: Bayesian Radiocarbon Calibration"
8,"L2-07: Chronological Modelling & Dating",13,"L3-238: Comparative and Historical Analysis Methods",-0.00334606753162573,0.051934695469144,-0.0897418044,0.0744116543499999,-0.122786498,0.1044904715,FALSE,FALSE,"Chronological Modelling & Dating","Chronological Modelling & Dating: L3-238: Comparative and Historical Analysis Methods"
9,"L2-08: Spatial Statistics & Point Pattern Analysis",1,"L3-025: Density-Based Clustering",0.00396548726178418,0.0512119368088895,-0.0736254243,0.08795218375,-0.10148529925,0.1250773775,FALSE,FALSE,"Spatial Statistics & Point Pattern Analysis","Spatial Statistics & Point Pattern Analysis: L3-025: Density-Based Clustering"
9,"L2-08: Spatial Statistics & Point Pattern Analysis",2,"L3-027: Poisson Point Process Modeling",0.0019985939311021,0.0528881816792301,-0.0760582709,0.0877779916999999,-0.10892702,0.118533934,FALSE,FALSE,"Spatial Statistics & Point Pattern Analysis","Spatial Statistics & Point Pattern Analysis: L3-027: Poisson Point Process Modeling"
9,"L2-08: Spatial Statistics & Point Pattern Analysis",3,"L3-032: Polynomial Trend Surface Analysis",-0.00696947837030483,0.0547242494141739,-0.09962446045,0.0703554744499997,-0.131928798,0.100300746,FALSE,FALSE,"Spatial Statistics & Point Pattern Analysis","Spatial Statistics & Point Pattern Analysis: L3-032: Polynomial Trend Surface Analysis"
9,"L2-08: Spatial Statistics & Point Pattern Analysis",4,"L3-033: Kernel Density Estimation",-0.00228172578884241,0.0517390430150157,-0.08763006745,0.0774210592,-0.11757000975,0.1063752235,FALSE,FALSE,"Spatial Statistics & Point Pattern Analysis","Spatial Statistics & Point Pattern Analysis: L3-033: Kernel Density Estimation"
9,"L2-08: Spatial Statistics & Point Pattern Analysis",5,"L3-155: Voronoi and Delaunay Geometric Methods",0.00204357077760996,0.0515607685690896,-0.0771609544,0.0846533628999999,-0.10755364725,0.11585879775,FALSE,FALSE,"Spatial Statistics & Point Pattern Analysis","Spatial Statistics & Point Pattern Analysis: L3-155: Voronoi and Delaunay Geometric Methods"
9,"L2-08: Spatial Statistics & Point Pattern Analysis",6,"L3-210: Spatial Interpolation Methods",-0.00242175337822014,0.0512812802962994,-0.08612618675,0.07771916875,-0.1167194525,0.102305214,FALSE,FALSE,"Spatial Statistics & Point Pattern Analysis","Spatial Statistics & Point Pattern Analysis: L3-210: Spatial Interpolation Methods"
9,"L2-08: Spatial Statistics & Point Pattern Analysis",7,"L3-211: Variogram Modeling",-0.00460661376126837,0.05279766989115,-0.09282331245,0.0716721959499998,-0.126030095,0.10024352325,FALSE,FALSE,"Spatial Statistics & Point Pattern Analysis","Spatial Statistics & Point Pattern Analysis: L3-211: Variogram Modeling"
9,"L2-08: Spatial Statistics & Point Pattern Analysis",8,"L3-212: Kriging Interpolation Methods",-0.000932723357067416,0.0531909495862014,-0.0846354553,0.0822673123499999,-0.11677531775,0.1114063435,FALSE,FALSE,"Spatial Statistics & Point Pattern Analysis","Spatial Statistics & Point Pattern Analysis: L3-212: Kriging Interpolation Methods"
9,"L2-08: Spatial Statistics & Point Pattern Analysis",9,"L3-222: Spatial Autocorrelation and Geostatistics",0.00921571182282375,0.0519393140469185,-0.065159477,0.101917895,-0.08924138835,0.13612170275,FALSE,FALSE,"Spatial Statistics & Point Pattern Analysis","Spatial Statistics & Point Pattern Analysis: L3-222: Spatial Autocorrelation and Geostatistics"
10,"L2-09: GIS & Landscape Analysis",1,"L3-053: Local Relief Modeling",-0.00410086952048092,0.0541593566638737,-0.09504828815,0.07721606055,-0.127008037,0.11101671275,FALSE,FALSE,"GIS & Landscape Analysis","GIS & Landscape Analysis: L3-053: Local Relief Modeling"
10,"L2-09: GIS & Landscape Analysis",2,"L3-066: Least Cost Path Modeling",0.0039095423915593,0.0515797797588777,-0.07470128005,0.0920845025999999,-0.10329472825,0.12328891175,FALSE,FALSE,"GIS & Landscape Analysis","GIS & Landscape Analysis: L3-066: Least Cost Path Modeling"
10,"L2-09: GIS & Landscape Analysis",3,"L3-067: Weighted Multi-Criteria Cost Surface Modeling",-0.00662995798397882,0.0548101324288703,-0.100800482,0.0744793104999999,-0.13683208775,0.10115500425,FALSE,FALSE,"GIS & Landscape Analysis","GIS & Landscape Analysis: L3-067: Weighted Multi-Criteria Cost Surface Modeling"
10,"L2-09: GIS & Landscape Analysis",4,"L3-093: Weighted Overlay and Entropy Methods",0.0025865470415352,0.0528686811502569,-0.07948775,0.0887145483499999,-0.109110342,0.11950363725,FALSE,FALSE,"GIS & Landscape Analysis","GIS & Landscape Analysis: L3-093: Weighted Overlay and Entropy Methods"
10,"L2-09: GIS & Landscape Analysis",5,"L3-199: Viewshed and Intervisibility Analysis",-0.00730344955422823,0.0524841845607884,-0.09989653335,0.0722713132999999,-0.13445037925,0.09400006585,FALSE,FALSE,"GIS & Landscape Analysis","GIS & Landscape Analysis: L3-199: Viewshed and Intervisibility Analysis"
10,"L2-09: GIS & Landscape Analysis",6,"L3-208: Digital Terrain Modeling and Analysis",0.00744065495567456,0.0527677124347266,-0.0704736335,0.09917943025,-0.096177731025,0.13029595725,FALSE,FALSE,"GIS & Landscape Analysis","GIS & Landscape Analysis: L3-208: Digital Terrain Modeling and Analysis"
10,"L2-09: GIS & Landscape Analysis",7,"L3-214: GIS-Based Landscape Characterization",-0.00348312653478225,0.052936341041368,-0.09122383725,0.0764306896999998,-0.125302613,0.102780004,FALSE,FALSE,"GIS & Landscape Analysis","GIS & Landscape Analysis: L3-214: GIS-Based Landscape Characterization"
10,"L2-09: GIS & Landscape Analysis",8,"L3-217: Cartographic Data Analysis",0.0070081920544198,0.053122151330753,-0.0682226419,0.0996460031999999,-0.094731677725,0.13172562175,FALSE,FALSE,"GIS & Landscape Analysis","GIS & Landscape Analysis: L3-217: Cartographic Data Analysis"
10,"L2-09: GIS & Landscape Analysis",9,"L3-218: Hydrological Sediment Yield Modeling",-0.00236824466548788,0.0538335823878615,-0.08837723455,0.08019916445,-0.12162213375,0.1137166395,FALSE,FALSE,"GIS & Landscape Analysis","GIS & Landscape Analysis: L3-218: Hydrological Sediment Yield Modeling"
10,"L2-09: GIS & Landscape Analysis",10,"L3-223: Spatial Syntax and Modeling",-0.000487566204732223,0.0510326769057997,-0.08409629595,0.0805156016499998,-0.111719296,0.110270367,FALSE,FALSE,"GIS & Landscape Analysis","GIS & Landscape Analysis: L3-223: Spatial Syntax and Modeling"
10,"L2-09: GIS & Landscape Analysis",11,"L3-225: GIS-Based Spatial Suitability Analysis",0.00543160442304778,0.0529378803234536,-0.0722411929,0.096534893,-0.098915872425,0.131066023,FALSE,FALSE,"GIS & Landscape Analysis","GIS & Landscape Analysis: L3-225: GIS-Based Spatial Suitability Analysis"
10,"L2-09: GIS & Landscape Analysis",12,"L3-226: Geographic Information System Modeling",-0.00401763306427697,0.0493804697933539,-0.08499665635,0.0697359929499999,-0.11546438725,0.0938203579,FALSE,FALSE,"GIS & Landscape Analysis","GIS & Landscape Analysis: L3-226: Geographic Information System Modeling"
10,"L2-09: GIS & Landscape Analysis",13,"L3-228: Hydrological and Hydraulic Modeling",0.00201687431489813,0.0527137398919443,-0.082491818,0.0881869814499999,-0.10846199325,0.11512072225,FALSE,FALSE,"GIS & Landscape Analysis","GIS & Landscape Analysis: L3-228: Hydrological and Hydraulic Modeling"
11,"L2-10: Remote Sensing & Satellite Imagery",1,"L3-013: Remote Sensing Spectral Indices",-0.00520210951094057,0.0519584663981714,-0.09270615585,0.0706560559499999,-0.12584438125,0.10025962425,FALSE,FALSE,"Remote Sensing & Satellite Imagery","Remote Sensing & Satellite Imagery: L3-013: Remote Sensing Spectral Indices"
11,"L2-10: Remote Sensing & Satellite Imagery",2,"L3-072: Spectral Unmixing and Analysis",0.00324390733475183,0.0495694335487152,-0.07254351635,0.0861458407999999,-0.098692782125,0.11624182925,FALSE,FALSE,"Remote Sensing & Satellite Imagery","Remote Sensing & Satellite Imagery: L3-072: Spectral Unmixing and Analysis"
11,"L2-10: Remote Sensing & Satellite Imagery",3,"L3-172: Multispectral and Hyperspectral Imaging",-0.000357709296312837,0.0497062447308519,-0.08231623785,0.0793172146,-0.107239486,0.10403968625,FALSE,FALSE,"Remote Sensing & Satellite Imagery","Remote Sensing & Satellite Imagery: L3-172: Multispectral and Hyperspectral Imaging"
11,"L2-10: Remote Sensing & Satellite Imagery",4,"L3-175: Geospatial Image Orthorectification",-0.00742978162818981,0.0516413475166018,-0.09474719325,0.0652069020499999,-0.135396159,0.0899259349749999,FALSE,FALSE,"Remote Sensing & Satellite Imagery","Remote Sensing & Satellite Imagery: L3-175: Geospatial Image Orthorectification"
11,"L2-10: Remote Sensing & Satellite Imagery",5,"L3-235: Remote Sensing Accuracy Metrics",0.0044687241280575,0.0519488761974521,-0.07473182635,0.09191990635,-0.099441387925,0.12530061375,FALSE,FALSE,"Remote Sensing & Satellite Imagery","Remote Sensing & Satellite Imagery: L3-235: Remote Sensing Accuracy Metrics"
11,"L2-10: Remote Sensing & Satellite Imagery",6,"L3-237: SAR Interferometry and Inversion",-0.00461438774239637,0.0498540374923707,-0.08884577285,0.07315753385,-0.12246407275,0.0973701039499998,FALSE,FALSE,"Remote Sensing & Satellite Imagery","Remote Sensing & Satellite Imagery: L3-237: SAR Interferometry and Inversion"
11,"L2-10: Remote Sensing & Satellite Imagery",7,"L3-240: Multispectral and Hyperspectral Imaging",0.00989412791929237,0.0496705792878392,-0.0596049361,0.1000704025,-0.08346635555,0.13368891375,FALSE,FALSE,"Remote Sensing & Satellite Imagery","Remote Sensing & Satellite Imagery: L3-240: Multispectral and Hyperspectral Imaging"
12,"L2-11: Geophysical Prospection",1,"L3-002: Impulse Response Characterization",0.00495391290754595,0.0503138105201233,-0.06942578175,0.0898863639999999,-0.096821200175,0.11733200975,FALSE,FALSE,"Geophysical Prospection","Geophysical Prospection: L3-002: Impulse Response Characterization"
12,"L2-11: Geophysical Prospection",2,"L3-048: Seismic Tomography and Migration",-0.00161307925632606,0.047857621824017,-0.0783386169,0.0724969085,-0.1055934965,0.0985991026,FALSE,FALSE,"Geophysical Prospection","Geophysical Prospection: L3-048: Seismic Tomography and Migration"
12,"L2-11: Geophysical Prospection",3,"L3-149: Paleomagnetic and Rock Magnetic Methods",0.000266945969993406,0.0488360046522055,-0.07614892965,0.0769176863499999,-0.10533755175,0.10639327425,FALSE,FALSE,"Geophysical Prospection","Geophysical Prospection: L3-149: Paleomagnetic and Rock Magnetic Methods"
12,"L2-11: Geophysical Prospection",4,"L3-150: Electrical Resistivity and GPR Prospecting",-0.00361189678314502,0.0467904574767425,-0.08065963085,0.0666353036999999,-0.1099189975,0.08868863045,FALSE,FALSE,"Geophysical Prospection","Geophysical Prospection: L3-150: Electrical Resistivity and GPR Prospecting"
13,"L2-12: Photogrammetry & 3D Reconstruction",1,"L3-054: Point Cloud Registration and Alignment",0.00788965881871768,0.053067054196045,-0.06661455295,0.09874523615,-0.0914748809,0.13450830325,FALSE,FALSE,"Photogrammetry & 3D Reconstruction","Photogrammetry & 3D Reconstruction: L3-054: Point Cloud Registration and Alignment"
13,"L2-12: Photogrammetry & 3D Reconstruction",2,"L3-068: X-ray Computed Tomography",-0.00134738757822982,0.0505176545205157,-0.0823358112,0.07925013945,-0.11101022575,0.10771787525,FALSE,FALSE,"Photogrammetry & 3D Reconstruction","Photogrammetry & 3D Reconstruction: L3-068: X-ray Computed Tomography"
13,"L2-12: Photogrammetry & 3D Reconstruction",3,"L3-071: Optical Interferometry and Profilometry",-0.00251849712938815,0.0507021362443777,-0.08465836855,0.0739020938999999,-0.11473046525,0.10216266875,FALSE,FALSE,"Photogrammetry & 3D Reconstruction","Photogrammetry & 3D Reconstruction: L3-071: Optical Interferometry and Profilometry"
13,"L2-12: Photogrammetry & 3D Reconstruction",4,"L3-152: Laser and Structured Light 3D Scanning",0.00162839861871573,0.0493363512035151,-0.07641116945,0.08131889135,-0.10418072925,0.11217804275,FALSE,FALSE,"Photogrammetry & 3D Reconstruction","Photogrammetry & 3D Reconstruction: L3-152: Laser and Structured Light 3D Scanning"
13,"L2-12: Photogrammetry & 3D Reconstruction",5,"L3-161: Vector Geometry and Representation",-0.000929399391322396,0.0511729307174967,-0.0807108781,0.07928603915,-0.1139170555,0.10800376275,FALSE,FALSE,"Photogrammetry & 3D Reconstruction","Photogrammetry & 3D Reconstruction: L3-161: Vector Geometry and Representation"
13,"L2-12: Photogrammetry & 3D Reconstruction",6,"L3-171: 3D Geometry and Reconstruction",0.00769821165302446,0.0496986096277957,-0.06622604525,0.0945125281499999,-0.09070116005,0.1230079285,FALSE,FALSE,"Photogrammetry & 3D Reconstruction","Photogrammetry & 3D Reconstruction: L3-171: 3D Geometry and Reconstruction"
13,"L2-12: Photogrammetry & 3D Reconstruction",7,"L3-189: Satellite-Based Geodetic Surveying",0.00283747700178075,0.0519001101097456,-0.07692826135,0.0871930050999996,-0.106958304,0.11842200175,FALSE,FALSE,"Photogrammetry & 3D Reconstruction","Photogrammetry & 3D Reconstruction: L3-189: Satellite-Based Geodetic Surveying"
13,"L2-12: Photogrammetry & 3D Reconstruction",8,"L3-195: Photogrammetric Reconstruction",-0.00241214548588396,0.0476623413372522,-0.08013184445,0.0731450941,-0.1098888775,0.0989769159499999,FALSE,FALSE,"Photogrammetry & 3D Reconstruction","Photogrammetry & 3D Reconstruction: L3-195: Photogrammetric Reconstruction"
13,"L2-12: Photogrammetry & 3D Reconstruction",9,"L3-196: 3D Reconstruction and Depth Estimation",-0.0128524863763013,0.0548997685424825,-0.113628284,0.0607482265,-0.15202042025,0.0829466548249999,FALSE,FALSE,"Photogrammetry & 3D Reconstruction","Photogrammetry & 3D Reconstruction: L3-196: 3D Reconstruction and Depth Estimation"
14,"L2-13: Geometric Morphometrics",1,"L3-004: Spline-Based Smoothing and Interpolation",-0.00917097867039597,0.0528751801964936,-0.1028981215,0.0637576719999999,-0.1356782365,0.09291741,FALSE,FALSE,"Geometric Morphometrics","Geometric Morphometrics: L3-004: Spline-Based Smoothing and Interpolation"
14,"L2-13: Geometric Morphometrics",2,"L3-005: Procrustes Analysis Methods",0.00413145988436219,0.0488267044128032,-0.0725622104,0.08662780615,-0.096604026725,0.119451506,FALSE,FALSE,"Geometric Morphometrics","Geometric Morphometrics: L3-005: Procrustes Analysis Methods"
14,"L2-13: Geometric Morphometrics",3,"L3-094: Elliptic Fourier Shape Analysis",-0.00184105042339574,0.0509147332079312,-0.0842120566,0.0779516379999999,-0.11515067475,0.10481606375,FALSE,FALSE,"Geometric Morphometrics","Geometric Morphometrics: L3-094: Elliptic Fourier Shape Analysis"
14,"L2-13: Geometric Morphometrics",4,"L3-160: Triangular Geometric Analysis",0.0039860438785161,0.0506108681830514,-0.07305380985,0.0889919595499999,-0.100042049,0.1190598755,FALSE,FALSE,"Geometric Morphometrics","Geometric Morphometrics: L3-160: Triangular Geometric Analysis"
14,"L2-13: Geometric Morphometrics",5,"L3-182: Landmark-Based Craniometric Analysis",-0.00139245848076643,0.0505503331316358,-0.0839799973,0.0786669335499998,-0.113546624,0.10836870275,FALSE,FALSE,"Geometric Morphometrics","Geometric Morphometrics: L3-182: Landmark-Based Craniometric Analysis"
14,"L2-13: Geometric Morphometrics",6,"L3-183: Geometric Morphometrics",0.00428724147252029,0.04951223631417,-0.07193468065,0.0893366204499999,-0.095838676575,0.12061790975,FALSE,FALSE,"Geometric Morphometrics","Geometric Morphometrics: L3-183: Geometric Morphometrics"
15,"L2-14: Computer Vision & Image Processing",1,"L3-058: Circular Histogram Statistics",-0.00854853079017343,0.0562054357625358,-0.108554907,0.0704902545999999,-0.148064159,0.0998235721749999,FALSE,FALSE,"Computer Vision & Image Processing","Computer Vision & Image Processing: L3-058: Circular Histogram Statistics"
15,"L2-14: Computer Vision & Image Processing",2,"L3-059: Data Normalization and Standardization",0.00327849655521024,0.0549503842397272,-0.08206389375,0.0933086361499999,-0.10742349875,0.1301121725,FALSE,FALSE,"Computer Vision & Image Processing","Computer Vision & Image Processing: L3-059: Data Normalization and Standardization"
15,"L2-14: Computer Vision & Image Processing",3,"L3-076: Edge Detection and Filtering",0.000975285802306995,0.0534030827847911,-0.08415795005,0.08917461485,-0.11613357275,0.12197107325,FALSE,FALSE,"Computer Vision & Image Processing","Computer Vision & Image Processing: L3-076: Edge Detection and Filtering"
15,"L2-14: Computer Vision & Image Processing",4,"L3-086: Optical and Electron Microscopy",-0.000708604355204568,0.0531351303508632,-0.08494818025,0.08470497365,-0.11811025775,0.11410585675,FALSE,FALSE,"Computer Vision & Image Processing","Computer Vision & Image Processing: L3-086: Optical and Electron Microscopy"
15,"L2-14: Computer Vision & Image Processing",5,"L3-087: Advanced Infrared Thermography",0.00504063742028476,0.0535249034030671,-0.0763696401,0.0970690390999997,-0.1073220625,0.13012953925,FALSE,FALSE,"Computer Vision & Image Processing","Computer Vision & Image Processing: L3-087: Advanced Infrared Thermography"
15,"L2-14: Computer Vision & Image Processing",6,"L3-102: Audio Signal Processing & Analysis",0.00541189173057483,0.0522513472119099,-0.0743462409,0.0945725533499999,-0.100171984,0.129176337,FALSE,FALSE,"Computer Vision & Image Processing","Computer Vision & Image Processing: L3-102: Audio Signal Processing & Analysis"
15,"L2-14: Computer Vision & Image Processing",7,"L3-108: Dental Microwear Texture Analysis",-0.00160623899320667,0.0540621373387989,-0.0888120487,0.0818607792499999,-0.12007955,0.11469849,FALSE,FALSE,"Computer Vision & Image Processing","Computer Vision & Image Processing: L3-108: Dental Microwear Texture Analysis"
15,"L2-14: Computer Vision & Image Processing",8,"L3-156: Histogram-Based Image Thresholding",0.0047141745698429,0.0542440134553707,-0.07624888215,0.09653018655,-0.10751237625,0.1293528515,FALSE,FALSE,"Computer Vision & Image Processing","Computer Vision & Image Processing: L3-156: Histogram-Based Image Thresholding"
15,"L2-14: Computer Vision & Image Processing",9,"L3-157: Image Segmentation Algorithms",0.00667109872667679,0.0548088150962251,-0.07231718175,0.0973253036999999,-0.1027598715,0.132247252,FALSE,FALSE,"Computer Vision & Image Processing","Computer Vision & Image Processing: L3-157: Image Segmentation Algorithms"
15,"L2-14: Computer Vision & Image Processing",10,"L3-173: Handcrafted Texture and Shape Descriptors",-0.00471988093517745,0.0541487051996073,-0.09442015735,0.0769361806,-0.1297395155,0.105165862,FALSE,FALSE,"Computer Vision & Image Processing","Computer Vision & Image Processing: L3-173: Handcrafted Texture and Shape Descriptors"
15,"L2-14: Computer Vision & Image Processing",11,"L3-174: Hand-Crafted Local Geometric Descriptors",-0.0062815190580965,0.0535775716753106,-0.09523687435,0.0720338445999998,-0.130351955,0.0991982931249999,FALSE,FALSE,"Computer Vision & Image Processing","Computer Vision & Image Processing: L3-174: Hand-Crafted Local Geometric Descriptors"
15,"L2-14: Computer Vision & Image Processing",12,"L3-176: Imaging and Photogrammetric Analysis",-0.000674210004707337,0.0533965708690707,-0.08684220645,0.0850602458999999,-0.1190478755,0.11437971525,FALSE,FALSE,"Computer Vision & Image Processing","Computer Vision & Image Processing: L3-176: Imaging and Photogrammetric Analysis"
15,"L2-14: Computer Vision & Image Processing",13,"L3-177: Image Inpainting and Enhancement",0.00724101663311133,0.0532012993390856,-0.0720705399,0.09742073635,-0.096112341725,0.13178722925,FALSE,FALSE,"Computer Vision & Image Processing","Computer Vision & Image Processing: L3-177: Image Inpainting and Enhancement"
15,"L2-14: Computer Vision & Image Processing",14,"L3-178: Histogram-Based Radiometric Enhancement",-0.00568495413956651,0.0542946710460529,-0.0955921583,0.07184743935,-0.128796445,0.0958649033499999,FALSE,FALSE,"Computer Vision & Image Processing","Computer Vision & Image Processing: L3-178: Histogram-Based Radiometric Enhancement"
15,"L2-14: Computer Vision & Image Processing",15,"L3-179: Mathematical Morphology",0.00372465045764303,0.0536915985100786,-0.07781000695,0.09610228195,-0.1082022375,0.12907218225,FALSE,FALSE,"Computer Vision & Image Processing","Computer Vision & Image Processing: L3-179: Mathematical Morphology"
15,"L2-14: Computer Vision & Image Processing",16,"L3-180: Surface Texture and Gradient Metrics",0.00712440160313231,0.0555169600804105,-0.07250363735,0.100123823,-0.0952679527,0.13911349225,FALSE,FALSE,"Computer Vision & Image Processing","Computer Vision & Image Processing: L3-180: Surface Texture and Gradient Metrics"
15,"L2-14: Computer Vision & Image Processing",17,"L3-187: Image Recognition and OCR",-0.0068412241008978,0.0552807110465288,-0.102777286,0.0721151573999999,-0.13974624475,0.10071252275,FALSE,FALSE,"Computer Vision & Image Processing","Computer Vision & Image Processing: L3-187: Image Recognition and OCR"
15,"L2-14: Computer Vision & Image Processing",18,"L3-188: Digital Image Analysis and Processing",-0.00642200637834154,0.0518026535748633,-0.0967207028,0.07055238545,-0.1270963555,0.0951229326249999,FALSE,FALSE,"Computer Vision & Image Processing","Computer Vision & Image Processing: L3-188: Digital Image Analysis and Processing"
15,"L2-14: Computer Vision & Image Processing",19,"L3-190: Colorimetric and False Color Analysis",-0.000631270716372425,0.0544220187080906,-0.08619208245,0.0864108495,-0.122279489,0.11780535925,FALSE,FALSE,"Computer Vision & Image Processing","Computer Vision & Image Processing: L3-190: Colorimetric and False Color Analysis"
15,"L2-14: Computer Vision & Image Processing",20,"L3-191: Colorimetric Color Space Transformations",-0.00206353053270855,0.0535024377917476,-0.09128337655,0.0807617915999998,-0.12038222475,0.110734955,FALSE,FALSE,"Computer Vision & Image Processing","Computer Vision & Image Processing: L3-191: Colorimetric Color Space Transformations"
16,"L2-15: Machine Learning & Supervised Classification",1,"L3-003: Gradient Boosting Decision Trees",0.0126604455295542,0.0562368501547196,-0.06407542825,0.112990341,-0.093430586275,0.15487990725,FALSE,FALSE,"Machine Learning & Supervised Classification","Machine Learning & Supervised Classification: L3-003: Gradient Boosting Decision Trees"
16,"L2-15: Machine Learning & Supervised Classification",2,"L3-008: Decision Tree Algorithms",0.00128967760603377,0.0529488482291783,-0.08137190525,0.0875003838499995,-0.11318591975,0.11910112875,FALSE,FALSE,"Machine Learning & Supervised Classification","Machine Learning & Supervised Classification: L3-008: Decision Tree Algorithms"
16,"L2-15: Machine Learning & Supervised Classification",3,"L3-015: Discriminant Analysis Variants",-0.0125807624210285,0.0552542970720734,-0.113303874,0.06198338295,-0.14915673625,0.0873858423499999,FALSE,FALSE,"Machine Learning & Supervised Classification","Machine Learning & Supervised Classification: L3-015: Discriminant Analysis Variants"
16,"L2-15: Machine Learning & Supervised Classification",4,"L3-017: Support Vector Machine Variants",0.00845156731896934,0.052561345667609,-0.06717928555,0.0987222274,-0.091932568125,0.1336861365,FALSE,FALSE,"Machine Learning & Supervised Classification","Machine Learning & Supervised Classification: L3-017: Support Vector Machine Variants"
16,"L2-15: Machine Learning & Supervised Classification",5,"L3-022: Random Forest Ensemble Methods",0.00344359854499629,0.0522925588948082,-0.07598796035,0.0885325884999998,-0.106117233,0.11953326775,FALSE,FALSE,"Machine Learning & Supervised Classification","Machine Learning & Supervised Classification: L3-022: Random Forest Ensemble Methods"
16,"L2-15: Machine Learning & Supervised Classification",6,"L3-034: Bootstrap Aggregating Ensembles",-0.00166631259869845,0.0526151850266564,-0.08706164035,0.0796695865499999,-0.11946372025,0.1105684575,FALSE,FALSE,"Machine Learning & Supervised Classification","Machine Learning & Supervised Classification: L3-034: Bootstrap Aggregating Ensembles"
16,"L2-15: Machine Learning & Supervised Classification",7,"L3-039: Association Rule Mining Algorithms",-4.52647355475e-05,0.0535320896284274,-0.0832745059,0.0830308283,-0.1156398335,0.114196502,FALSE,FALSE,"Machine Learning & Supervised Classification","Machine Learning & Supervised Classification: L3-039: Association Rule Mining Algorithms"
16,"L2-15: Machine Learning & Supervised Classification",8,"L3-047: Cross-Validation Techniques",0.00135063567867423,0.0512791962229615,-0.0803852254,0.0832346133999999,-0.11040461325,0.11324211825,FALSE,FALSE,"Machine Learning & Supervised Classification","Machine Learning & Supervised Classification: L3-047: Cross-Validation Techniques"
16,"L2-15: Machine Learning & Supervised Classification",9,"L3-056: Nearest Neighbor Analysis",-3.059226785665e-05,0.0523605735155856,-0.08425100195,0.0865040540999999,-0.11100912275,0.1165678315,FALSE,FALSE,"Machine Learning & Supervised Classification","Machine Learning & Supervised Classification: L3-056: Nearest Neighbor Analysis"
16,"L2-15: Machine Learning & Supervised Classification",10,"L3-128: Modern Analogue Techniques",-0.00966542971529,0.0536616546122572,-0.105515706,0.0654398437,-0.137625739,0.088505744825,FALSE,FALSE,"Machine Learning & Supervised Classification","Machine Learning & Supervised Classification: L3-128: Modern Analogue Techniques"
16,"L2-15: Machine Learning & Supervised Classification",11,"L3-236: Automated Content Classification",-0.00321473958893215,0.0500191715979217,-0.08632672405,0.0755727261999999,-0.117017704,0.104387444,FALSE,FALSE,"Machine Learning & Supervised Classification","Machine Learning & Supervised Classification: L3-236: Automated Content Classification"
17,"L2-16: Deep Learning & Neural Networks",1,"L3-009: YOLO Object Detection Variants",0.0119698487095314,0.0566365220532791,-0.06361337025,0.119812596,-0.0903559275,0.154189866,FALSE,FALSE,"Deep Learning & Neural Networks","Deep Learning & Neural Networks: L3-009: YOLO Object Detection Variants"
17,"L2-16: Deep Learning & Neural Networks",2,"L3-018: Image Data Augmentation",-0.00275015706115012,0.0542333392434595,-0.0912031177,0.0812715248499999,-0.12433221575,0.10847562175,FALSE,FALSE,"Deep Learning & Neural Networks","Deep Learning & Neural Networks: L3-018: Image Data Augmentation"
17,"L2-16: Deep Learning & Neural Networks",3,"L3-143: Multi-Scale Feature Fusion",-0.00232669179350921,0.0527838930051316,-0.090412444,0.0794459106499999,-0.12119441575,0.11002246675,FALSE,FALSE,"Deep Learning & Neural Networks","Deep Learning & Neural Networks: L3-143: Multi-Scale Feature Fusion"
17,"L2-16: Deep Learning & Neural Networks",4,"L3-170: Neural Radiance Field Rendering",-0.000126053648069288,0.0528321190906665,-0.08480547275,0.0844953304999999,-0.11763349575,0.11585844125,FALSE,FALSE,"Deep Learning & Neural Networks","Deep Learning & Neural Networks: L3-170: Neural Radiance Field Rendering"
17,"L2-16: Deep Learning & Neural Networks",5,"L3-181: Deep Learning Loss Functions",-0.00132098471169693,0.0543686363871606,-0.0897028644,0.0833515252,-0.1210909115,0.11186548275,FALSE,FALSE,"Deep Learning & Neural Networks","Deep Learning & Neural Networks: L3-181: Deep Learning Loss Functions"
17,"L2-16: Deep Learning & Neural Networks",6,"L3-184: Denoising Diffusion Probabilistic Models",0.00609387511273495,0.0538867665799409,-0.07132208235,0.0939522574999998,-0.098405717625,0.129066894,FALSE,FALSE,"Deep Learning & Neural Networks","Deep Learning & Neural Networks: L3-184: Denoising Diffusion Probabilistic Models"
17,"L2-16: Deep Learning & Neural Networks",7,"L3-186: Few-Shot and Self-Supervised Adaptation",-0.00841623753341185,0.0535759040741708,-0.1001019265,0.06663573905,-0.13793675625,0.0921535571499998,FALSE,FALSE,"Deep Learning & Neural Networks","Deep Learning & Neural Networks: L3-186: Few-Shot and Self-Supervised Adaptation"
17,"L2-16: Deep Learning & Neural Networks",8,"L3-192: Generative Adversarial Networks",0.0121020375562679,0.0552931881484843,-0.0621413318,0.111331362,-0.087410318775,0.14521860025,FALSE,FALSE,"Deep Learning & Neural Networks","Deep Learning & Neural Networks: L3-192: Generative Adversarial Networks"
