"g","l2","k","l3","mean_gamma","sd_gamma","lo90","hi90","lo95","hi95","sig90","sig95","group_label","method_id"
8,"L2-07: Chronological Modelling & Dating",13,"L3-238: Comparative and Historical Analysis Methods",0.00866993264811009,0.109322104033583,-0.16552435,0.196756735,-0.22036284125,0.25267684025,FALSE,FALSE,"Chronological Modelling & Dating","Chronological Modelling & Dating: L3-238: Comparative and Historical Analysis Methods"
9,"L2-08: Spatial Statistics & Point Pattern Analysis",1,"L3-025: Density-Based Clustering",0.00476878249559343,0.110768362499232,-0.1765311915,0.1951928885,-0.233338673,0.24480046575,FALSE,FALSE,"Spatial Statistics & Point Pattern Analysis","Spatial Statistics & Point Pattern Analysis: L3-025: Density-Based Clustering"
9,"L2-08: Spatial Statistics & Point Pattern Analysis",2,"L3-027: Poisson Point Process Modeling",0.015235501817467,0.114339874262803,-0.1625073785,0.2174513205,-0.21474473275,0.279724947,FALSE,FALSE,"Spatial Statistics & Point Pattern Analysis","Spatial Statistics & Point Pattern Analysis: L3-027: Poisson Point Process Modeling"
9,"L2-08: Spatial Statistics & Point Pattern Analysis",3,"L3-032: Polynomial Trend Surface Analysis",-0.0184942651428597,0.113492227718495,-0.221564142,0.1544399195,-0.2853605665,0.203531884,FALSE,FALSE,"Spatial Statistics & Point Pattern Analysis","Spatial Statistics & Point Pattern Analysis: L3-032: Polynomial Trend Surface Analysis"
9,"L2-08: Spatial Statistics & Point Pattern Analysis",4,"L3-033: Kernel Density Estimation",0.00863058623117315,0.10575891284459,-0.1614884645,0.1896488715,-0.21348359675,0.2439209995,FALSE,FALSE,"Spatial Statistics & Point Pattern Analysis","Spatial Statistics & Point Pattern Analysis: L3-033: Kernel Density Estimation"
9,"L2-08: Spatial Statistics & Point Pattern Analysis",5,"L3-155: Voronoi and Delaunay Geometric Methods",0.00885320814153221,0.110552281965924,-0.1671958175,0.200877227,-0.21837556925,0.2550547435,FALSE,FALSE,"Spatial Statistics & Point Pattern Analysis","Spatial Statistics & Point Pattern Analysis: L3-155: Voronoi and Delaunay Geometric Methods"
9,"L2-08: Spatial Statistics & Point Pattern Analysis",6,"L3-210: Spatial Interpolation Methods",-0.000276747364052762,0.108342343883188,-0.1818903065,0.182419549,-0.23448709825,0.23588677625,FALSE,FALSE,"Spatial Statistics & Point Pattern Analysis","Spatial Statistics & Point Pattern Analysis: L3-210: Spatial Interpolation Methods"
9,"L2-08: Spatial Statistics & Point Pattern Analysis",7,"L3-211: Variogram Modeling",-0.0172787096277907,0.114979101408516,-0.220162901,0.1562820745,-0.28764211475,0.209371849,FALSE,FALSE,"Spatial Statistics & Point Pattern Analysis","Spatial Statistics & Point Pattern Analysis: L3-211: Variogram Modeling"
9,"L2-08: Spatial Statistics & Point Pattern Analysis",8,"L3-212: Kriging Interpolation Methods",-0.0386166235834709,0.118070482903466,-0.261357303,0.125415083,-0.3291703755,0.171690714,FALSE,FALSE,"Spatial Statistics & Point Pattern Analysis","Spatial Statistics & Point Pattern Analysis: L3-212: Kriging Interpolation Methods"
9,"L2-08: Spatial Statistics & Point Pattern Analysis",9,"L3-222: Spatial Autocorrelation and Geostatistics",0.0371712402350727,0.109656131467451,-0.1205676855,0.2402408205,-0.16407153325,0.303349302,FALSE,FALSE,"Spatial Statistics & Point Pattern Analysis","Spatial Statistics & Point Pattern Analysis: L3-222: Spatial Autocorrelation and Geostatistics"
10,"L2-09: GIS & Landscape Analysis",1,"L3-053: Local Relief Modeling",-0.0199846040761978,0.116407308500541,-0.2271763955,0.160515419,-0.29189994175,0.2129499165,FALSE,FALSE,"GIS & Landscape Analysis","GIS & Landscape Analysis: L3-053: Local Relief Modeling"
10,"L2-09: GIS & Landscape Analysis",2,"L3-066: Least Cost Path Modeling",0.0306336073002985,0.104245440493628,-0.1247189975,0.224022306,-0.16565443725,0.275946279,FALSE,FALSE,"GIS & Landscape Analysis","GIS & Landscape Analysis: L3-066: Least Cost Path Modeling"
10,"L2-09: GIS & Landscape Analysis",3,"L3-067: Weighted Multi-Criteria Cost Surface Modeling",-0.0238209417573365,0.116859212723394,-0.2319732375,0.1519720065,-0.300132139,0.2043306665,FALSE,FALSE,"GIS & Landscape Analysis","GIS & Landscape Analysis: L3-067: Weighted Multi-Criteria Cost Surface Modeling"
10,"L2-09: GIS & Landscape Analysis",4,"L3-093: Weighted Overlay and Entropy Methods",0.00230748398077025,0.111223781139227,-0.1827335145,0.1898908365,-0.23749245875,0.24819445075,FALSE,FALSE,"GIS & Landscape Analysis","GIS & Landscape Analysis: L3-093: Weighted Overlay and Entropy Methods"
10,"L2-09: GIS & Landscape Analysis",5,"L3-199: Viewshed and Intervisibility Analysis",-0.0357197230934928,0.106073513654601,-0.2355825785,0.115921052,-0.29053953625,0.158213662,FALSE,FALSE,"GIS & Landscape Analysis","GIS & Landscape Analysis: L3-199: Viewshed and Intervisibility Analysis"
10,"L2-09: GIS & Landscape Analysis",6,"L3-208: Digital Terrain Modeling and Analysis",0.0573618720812133,0.1193980725851,-0.09521364195,0.289983105,-0.13385777975,0.35337207875,FALSE,FALSE,"GIS & Landscape Analysis","GIS & Landscape Analysis: L3-208: Digital Terrain Modeling and Analysis"
10,"L2-09: GIS & Landscape Analysis",7,"L3-214: GIS-Based Landscape Characterization",0.00436672761695238,0.113173281894818,-0.185531135,0.193397894,-0.2423881895,0.2515332825,FALSE,FALSE,"GIS & Landscape Analysis","GIS & Landscape Analysis: L3-214: GIS-Based Landscape Characterization"
10,"L2-09: GIS & Landscape Analysis",8,"L3-217: Cartographic Data Analysis",0.0204595073069606,0.106513834416696,-0.144978719,0.216358491,-0.191622297,0.27007296025,FALSE,FALSE,"GIS & Landscape Analysis","GIS & Landscape Analysis: L3-217: Cartographic Data Analysis"
10,"L2-09: GIS & Landscape Analysis",9,"L3-218: Hydrological Sediment Yield Modeling",-0.0392365581610174,0.119290854138715,-0.2631223145,0.128076554,-0.3337129575,0.172437847,FALSE,FALSE,"GIS & Landscape Analysis","GIS & Landscape Analysis: L3-218: Hydrological Sediment Yield Modeling"
10,"L2-09: GIS & Landscape Analysis",10,"L3-223: Spatial Syntax and Modeling",-0.0145620309146914,0.100755908216147,-0.1955166195,0.1473890615,-0.246969893,0.1874797655,FALSE,FALSE,"GIS & Landscape Analysis","GIS & Landscape Analysis: L3-223: Spatial Syntax and Modeling"
10,"L2-09: GIS & Landscape Analysis",11,"L3-225: GIS-Based Spatial Suitability Analysis",0.0321767923815216,0.112401238734254,-0.1297764465,0.240213666,-0.17845297,0.30202213075,FALSE,FALSE,"GIS & Landscape Analysis","GIS & Landscape Analysis: L3-225: GIS-Based Spatial Suitability Analysis"
10,"L2-09: GIS & Landscape Analysis",12,"L3-226: Geographic Information System Modeling",-0.0284140806397723,0.0926542491583757,-0.1973617,0.11217758,-0.2414329495,0.147222846,FALSE,FALSE,"GIS & Landscape Analysis","GIS & Landscape Analysis: L3-226: Geographic Information System Modeling"
10,"L2-09: GIS & Landscape Analysis",13,"L3-228: Hydrological and Hydraulic Modeling",0.0144263937663756,0.116827315302147,-0.1638854115,0.220090895,-0.2202933265,0.2813210415,FALSE,FALSE,"GIS & Landscape Analysis","GIS & Landscape Analysis: L3-228: Hydrological and Hydraulic Modeling"
11,"L2-10: Remote Sensing & Satellite Imagery",1,"L3-013: Remote Sensing Spectral Indices",-0.0464413879074373,0.117424352811374,-0.267293314,0.112201843,-0.33786209675,0.15397336925,FALSE,FALSE,"Remote Sensing & Satellite Imagery","Remote Sensing & Satellite Imagery: L3-013: Remote Sensing Spectral Indices"
11,"L2-10: Remote Sensing & Satellite Imagery",2,"L3-072: Spectral Unmixing and Analysis",0.0226642941906575,0.10357522642007,-0.1320157975,0.2102881265,-0.17892383,0.2634025045,FALSE,FALSE,"Remote Sensing & Satellite Imagery","Remote Sensing & Satellite Imagery: L3-072: Spectral Unmixing and Analysis"
11,"L2-10: Remote Sensing & Satellite Imagery",3,"L3-172: Multispectral and Hyperspectral Imaging",0.0198370946131,0.104433139101815,-0.1390877845,0.2072701265,-0.1885466305,0.2649856325,FALSE,FALSE,"Remote Sensing & Satellite Imagery","Remote Sensing & Satellite Imagery: L3-172: Multispectral and Hyperspectral Imaging"
11,"L2-10: Remote Sensing & Satellite Imagery",4,"L3-175: Geospatial Image Orthorectification",-0.0110337754403319,0.108754692266852,-0.200239663,0.1603482475,-0.2611237555,0.2084794415,FALSE,FALSE,"Remote Sensing & Satellite Imagery","Remote Sensing & Satellite Imagery: L3-175: Geospatial Image Orthorectification"
11,"L2-10: Remote Sensing & Satellite Imagery",5,"L3-235: Remote Sensing Accuracy Metrics",0.0338226592716615,0.117355017105671,-0.1328156505,0.253023596,-0.17815170075,0.31846915725,FALSE,FALSE,"Remote Sensing & Satellite Imagery","Remote Sensing & Satellite Imagery: L3-235: Remote Sensing Accuracy Metrics"
11,"L2-10: Remote Sensing & Satellite Imagery",6,"L3-237: SAR Interferometry and Inversion",0.00283105482747186,0.101418073446897,-0.1681914045,0.17160859,-0.21221221075,0.226428685,FALSE,FALSE,"Remote Sensing & Satellite Imagery","Remote Sensing & Satellite Imagery: L3-237: SAR Interferometry and Inversion"
11,"L2-10: Remote Sensing & Satellite Imagery",7,"L3-240: Multispectral and Hyperspectral Imaging",-0.0216705827636791,0.0976839619415764,-0.20108865,0.125376086,-0.2469333575,0.1668876505,FALSE,FALSE,"Remote Sensing & Satellite Imagery","Remote Sensing & Satellite Imagery: L3-240: Multispectral and Hyperspectral Imaging"
12,"L2-11: Geophysical Prospection",1,"L3-002: Impulse Response Characterization",0.0338958736349282,0.111703440763626,-0.1211935115,0.243449347,-0.16255347975,0.3073626305,FALSE,FALSE,"Geophysical Prospection","Geophysical Prospection: L3-002: Impulse Response Characterization"
12,"L2-11: Geophysical Prospection",2,"L3-048: Seismic Tomography and Migration",-0.00424642916457481,0.104049004081936,-0.1802850465,0.167955914,-0.23690400125,0.2159749485,FALSE,FALSE,"Geophysical Prospection","Geophysical Prospection: L3-048: Seismic Tomography and Migration"
12,"L2-11: Geophysical Prospection",3,"L3-149: Paleomagnetic and Rock Magnetic Methods",-0.0165422371540401,0.104047150143269,-0.2034092295,0.1430964375,-0.26116952075,0.19196138,FALSE,FALSE,"Geophysical Prospection","Geophysical Prospection: L3-149: Paleomagnetic and Rock Magnetic Methods"
12,"L2-11: Geophysical Prospection",4,"L3-150: Electrical Resistivity and GPR Prospecting",-0.0131030209412356,0.10437755278425,-0.1965991705,0.149502048,-0.2547196,0.1996106405,FALSE,FALSE,"Geophysical Prospection","Geophysical Prospection: L3-150: Electrical Resistivity and GPR Prospecting"
13,"L2-12: Photogrammetry & 3D Reconstruction",1,"L3-054: Point Cloud Registration and Alignment",0.0047716611703131,0.108786194008119,-0.1753551825,0.191189673,-0.2249210165,0.24501813575,FALSE,FALSE,"Photogrammetry & 3D Reconstruction","Photogrammetry & 3D Reconstruction: L3-054: Point Cloud Registration and Alignment"
13,"L2-12: Photogrammetry & 3D Reconstruction",2,"L3-068: X-ray Computed Tomography",-0.000838460835616262,0.102269830961615,-0.1756640725,0.171809908,-0.2288279575,0.21668740475,FALSE,FALSE,"Photogrammetry & 3D Reconstruction","Photogrammetry & 3D Reconstruction: L3-068: X-ray Computed Tomography"
13,"L2-12: Photogrammetry & 3D Reconstruction",3,"L3-071: Optical Interferometry and Profilometry",-0.0254413347486381,0.109668257430399,-0.2263800405,0.137496064,-0.2876292945,0.183864903,FALSE,FALSE,"Photogrammetry & 3D Reconstruction","Photogrammetry & 3D Reconstruction: L3-071: Optical Interferometry and Profilometry"
13,"L2-12: Photogrammetry & 3D Reconstruction",4,"L3-152: Laser and Structured Light 3D Scanning",-0.000346102213481244,0.0976993905578765,-0.1661543745,0.162843785,-0.2113568485,0.21080535,FALSE,FALSE,"Photogrammetry & 3D Reconstruction","Photogrammetry & 3D Reconstruction: L3-152: Laser and Structured Light 3D Scanning"
13,"L2-12: Photogrammetry & 3D Reconstruction",5,"L3-161: Vector Geometry and Representation",0.00404400513429732,0.112051456931616,-0.181570935,0.1904934545,-0.23198173825,0.25377463725,FALSE,FALSE,"Photogrammetry & 3D Reconstruction","Photogrammetry & 3D Reconstruction: L3-161: Vector Geometry and Representation"
13,"L2-12: Photogrammetry & 3D Reconstruction",6,"L3-171: 3D Geometry and Reconstruction",0.0219261862988236,0.0953704394974197,-0.122751827,0.191727615,-0.162394822,0.241136463,FALSE,FALSE,"Photogrammetry & 3D Reconstruction","Photogrammetry & 3D Reconstruction: L3-171: 3D Geometry and Reconstruction"
13,"L2-12: Photogrammetry & 3D Reconstruction",7,"L3-189: Satellite-Based Geodetic Surveying",0.0175420800620701,0.111818267229597,-0.155107995,0.2162771625,-0.20520206225,0.27978185675,FALSE,FALSE,"Photogrammetry & 3D Reconstruction","Photogrammetry & 3D Reconstruction: L3-189: Satellite-Based Geodetic Surveying"
13,"L2-12: Photogrammetry & 3D Reconstruction",8,"L3-195: Photogrammetric Reconstruction",-0.0197863399388896,0.0962411016046525,-0.1919627675,0.128644225,-0.24135248125,0.17021765875,FALSE,FALSE,"Photogrammetry & 3D Reconstruction","Photogrammetry & 3D Reconstruction: L3-195: Photogrammetric Reconstruction"
13,"L2-12: Photogrammetry & 3D Reconstruction",9,"L3-196: 3D Reconstruction and Depth Estimation",-0.00188143012627831,0.101268622534981,-0.174609454,0.1675763285,-0.2218212265,0.21768520875,FALSE,FALSE,"Photogrammetry & 3D Reconstruction","Photogrammetry & 3D Reconstruction: L3-196: 3D Reconstruction and Depth Estimation"
14,"L2-13: Geometric Morphometrics",1,"L3-004: Spline-Based Smoothing and Interpolation",-0.0242967456157718,0.110704018906389,-0.2241639645,0.1380731055,-0.28621346075,0.18712419075,FALSE,FALSE,"Geometric Morphometrics","Geometric Morphometrics: L3-004: Spline-Based Smoothing and Interpolation"
14,"L2-13: Geometric Morphometrics",2,"L3-005: Procrustes Analysis Methods",0.024053722713784,0.108508640802937,-0.138834641,0.221289482,-0.18439002625,0.2803645365,FALSE,FALSE,"Geometric Morphometrics","Geometric Morphometrics: L3-005: Procrustes Analysis Methods"
14,"L2-13: Geometric Morphometrics",3,"L3-094: Elliptic Fourier Shape Analysis",0.00127147944563195,0.107617376253853,-0.177525969,0.1834690265,-0.2321674,0.2337602365,FALSE,FALSE,"Geometric Morphometrics","Geometric Morphometrics: L3-094: Elliptic Fourier Shape Analysis"
14,"L2-13: Geometric Morphometrics",4,"L3-160: Triangular Geometric Analysis",0.00428515431187337,0.109207816276634,-0.1717149,0.1898237145,-0.22923833375,0.2438838975,FALSE,FALSE,"Geometric Morphometrics","Geometric Morphometrics: L3-160: Triangular Geometric Analysis"
14,"L2-13: Geometric Morphometrics",5,"L3-182: Landmark-Based Craniometric Analysis",-0.0140767998648528,0.108413021965101,-0.2040421905,0.153891351,-0.2666271155,0.207989759,FALSE,FALSE,"Geometric Morphometrics","Geometric Morphometrics: L3-182: Landmark-Based Craniometric Analysis"
14,"L2-13: Geometric Morphometrics",6,"L3-183: Geometric Morphometrics",0.00876266408725143,0.0972717938535003,-0.1508744915,0.179145005,-0.19404479375,0.22514422675,FALSE,FALSE,"Geometric Morphometrics","Geometric Morphometrics: L3-183: Geometric Morphometrics"
15,"L2-14: Computer Vision & Image Processing",1,"L3-058: Circular Histogram Statistics",-0.0246373909286628,0.119766624719312,-0.242523972,0.153237971,-0.309948742,0.2048610805,FALSE,FALSE,"Computer Vision & Image Processing","Computer Vision & Image Processing: L3-058: Circular Histogram Statistics"
15,"L2-14: Computer Vision & Image Processing",2,"L3-059: Data Normalization and Standardization",0.0163496519749749,0.115715089701313,-0.163331248,0.220430758,-0.2155093845,0.28532996025,FALSE,FALSE,"Computer Vision & Image Processing","Computer Vision & Image Processing: L3-059: Data Normalization and Standardization"
15,"L2-14: Computer Vision & Image Processing",3,"L3-076: Edge Detection and Filtering",0.0121320274391935,0.114324675595323,-0.1696869845,0.213837068,-0.22214287975,0.27226524275,FALSE,FALSE,"Computer Vision & Image Processing","Computer Vision & Image Processing: L3-076: Edge Detection and Filtering"
15,"L2-14: Computer Vision & Image Processing",4,"L3-086: Optical and Electron Microscopy",-0.0120679334146202,0.108535257319196,-0.2031356945,0.161722273,-0.25859518475,0.21008218475,FALSE,FALSE,"Computer Vision & Image Processing","Computer Vision & Image Processing: L3-086: Optical and Electron Microscopy"
15,"L2-14: Computer Vision & Image Processing",5,"L3-087: Advanced Infrared Thermography",0.00750254029853883,0.118679350851192,-0.1849027805,0.2114621945,-0.24093237775,0.2738171725,FALSE,FALSE,"Computer Vision & Image Processing","Computer Vision & Image Processing: L3-087: Advanced Infrared Thermography"
15,"L2-14: Computer Vision & Image Processing",6,"L3-102: Audio Signal Processing & Analysis",0.0164270063348236,0.106054593996551,-0.151481017,0.2049095035,-0.19864039575,0.259123125,FALSE,FALSE,"Computer Vision & Image Processing","Computer Vision & Image Processing: L3-102: Audio Signal Processing & Analysis"
15,"L2-14: Computer Vision & Image Processing",7,"L3-108: Dental Microwear Texture Analysis",0.000467852394923643,0.114670873388133,-0.191722576,0.1940771175,-0.250097271,0.25497477125,FALSE,FALSE,"Computer Vision & Image Processing","Computer Vision & Image Processing: L3-108: Dental Microwear Texture Analysis"
15,"L2-14: Computer Vision & Image Processing",8,"L3-156: Histogram-Based Image Thresholding",0.0320818202994946,0.117246704485942,-0.1382554385,0.2504859375,-0.185129141,0.3157412295,FALSE,FALSE,"Computer Vision & Image Processing","Computer Vision & Image Processing: L3-156: Histogram-Based Image Thresholding"
15,"L2-14: Computer Vision & Image Processing",9,"L3-157: Image Segmentation Algorithms",0.0352052436037984,0.115553458231748,-0.128769013,0.248011213,-0.176089787,0.31308941225,FALSE,FALSE,"Computer Vision & Image Processing","Computer Vision & Image Processing: L3-157: Image Segmentation Algorithms"
15,"L2-14: Computer Vision & Image Processing",10,"L3-173: Handcrafted Texture and Shape Descriptors",-0.0159941348467419,0.117389085204007,-0.22240129,0.1661321975,-0.28772667825,0.219280427,FALSE,FALSE,"Computer Vision & Image Processing","Computer Vision & Image Processing: L3-173: Handcrafted Texture and Shape Descriptors"
15,"L2-14: Computer Vision & Image Processing",11,"L3-174: Hand-Crafted Local Geometric Descriptors",-0.0250301107001491,0.118361232514679,-0.2390156,0.151234491,-0.308480596,0.204599853,FALSE,FALSE,"Computer Vision & Image Processing","Computer Vision & Image Processing: L3-174: Hand-Crafted Local Geometric Descriptors"
15,"L2-14: Computer Vision & Image Processing",12,"L3-176: Imaging and Photogrammetric Analysis",0.0121104058843432,0.114723129055959,-0.168498511,0.213547327,-0.21586189,0.27741435525,FALSE,FALSE,"Computer Vision & Image Processing","Computer Vision & Image Processing: L3-176: Imaging and Photogrammetric Analysis"
15,"L2-14: Computer Vision & Image Processing",13,"L3-177: Image Inpainting and Enhancement",0.0132923230581506,0.115786146515356,-0.1675246215,0.219462257,-0.2242444085,0.27925456775,FALSE,FALSE,"Computer Vision & Image Processing","Computer Vision & Image Processing: L3-177: Image Inpainting and Enhancement"
15,"L2-14: Computer Vision & Image Processing",14,"L3-178: Histogram-Based Radiometric Enhancement",-0.011494863437117,0.115677266827135,-0.2159614855,0.1697851265,-0.2799467395,0.22243468675,FALSE,FALSE,"Computer Vision & Image Processing","Computer Vision & Image Processing: L3-178: Histogram-Based Radiometric Enhancement"
15,"L2-14: Computer Vision & Image Processing",15,"L3-179: Mathematical Morphology",0.0227510327526208,0.11731506111633,-0.155412544,0.234518163,-0.20637654975,0.30270616125,FALSE,FALSE,"Computer Vision & Image Processing","Computer Vision & Image Processing: L3-179: Mathematical Morphology"
15,"L2-14: Computer Vision & Image Processing",16,"L3-180: Surface Texture and Gradient Metrics",-0.0107801674814891,0.113561999131777,-0.2053663405,0.168573153,-0.26309028725,0.224309592,FALSE,FALSE,"Computer Vision & Image Processing","Computer Vision & Image Processing: L3-180: Surface Texture and Gradient Metrics"
15,"L2-14: Computer Vision & Image Processing",17,"L3-187: Image Recognition and OCR",-0.00684043554250234,0.111651534892162,-0.200645606,0.170957164,-0.25698682275,0.2274267475,FALSE,FALSE,"Computer Vision & Image Processing","Computer Vision & Image Processing: L3-187: Image Recognition and OCR"
15,"L2-14: Computer Vision & Image Processing",18,"L3-188: Digital Image Analysis and Processing",-0.0335729011998468,0.110140258478616,-0.235379854,0.124890622,-0.2927167945,0.16854117425,FALSE,FALSE,"Computer Vision & Image Processing","Computer Vision & Image Processing: L3-188: Digital Image Analysis and Processing"
15,"L2-14: Computer Vision & Image Processing",19,"L3-190: Colorimetric and False Color Analysis",-0.0171950160747589,0.116784318255796,-0.222187732,0.161462021,-0.28340277625,0.22051956525,FALSE,FALSE,"Computer Vision & Image Processing","Computer Vision & Image Processing: L3-190: Colorimetric and False Color Analysis"
15,"L2-14: Computer Vision & Image Processing",20,"L3-191: Colorimetric Color Space Transformations",-0.0107133237533829,0.11550710376367,-0.2071701975,0.17344991,-0.265414632,0.232770156,FALSE,FALSE,"Computer Vision & Image Processing","Computer Vision & Image Processing: L3-191: Colorimetric Color Space Transformations"
16,"L2-15: Machine Learning & Supervised Classification",1,"L3-003: Gradient Boosting Decision Trees",0.0549874441535189,0.123410156735181,-0.102218437,0.295379627,-0.1502393975,0.36110399875,FALSE,FALSE,"Machine Learning & Supervised Classification","Machine Learning & Supervised Classification: L3-003: Gradient Boosting Decision Trees"
16,"L2-15: Machine Learning & Supervised Classification",2,"L3-008: Decision Tree Algorithms",0.0437734305340563,0.117002552235311,-0.1156272815,0.2641138445,-0.15833432775,0.33399424675,FALSE,FALSE,"Machine Learning & Supervised Classification","Machine Learning & Supervised Classification: L3-008: Decision Tree Algorithms"
16,"L2-15: Machine Learning & Supervised Classification",3,"L3-015: Discriminant Analysis Variants",-0.0347168502201842,0.104127582005849,-0.2301789705,0.114196959,-0.28372848025,0.15409971075,FALSE,FALSE,"Machine Learning & Supervised Classification","Machine Learning & Supervised Classification: L3-015: Discriminant Analysis Variants"
16,"L2-15: Machine Learning & Supervised Classification",4,"L3-017: Support Vector Machine Variants",0.00778086016159809,0.106905214675822,-0.1631066795,0.192605693,-0.21364593525,0.24984930225,FALSE,FALSE,"Machine Learning & Supervised Classification","Machine Learning & Supervised Classification: L3-017: Support Vector Machine Variants"
16,"L2-15: Machine Learning & Supervised Classification",5,"L3-022: Random Forest Ensemble Methods",0.0392234041526765,0.110165683469995,-0.1190534405,0.244409291,-0.155888567,0.30853563275,FALSE,FALSE,"Machine Learning & Supervised Classification","Machine Learning & Supervised Classification: L3-022: Random Forest Ensemble Methods"
16,"L2-15: Machine Learning & Supervised Classification",6,"L3-034: Bootstrap Aggregating Ensembles",0.00575975886370303,0.114391250371557,-0.1783807065,0.2021412645,-0.236890116,0.2619681775,FALSE,FALSE,"Machine Learning & Supervised Classification","Machine Learning & Supervised Classification: L3-034: Bootstrap Aggregating Ensembles"
16,"L2-15: Machine Learning & Supervised Classification",7,"L3-039: Association Rule Mining Algorithms",-0.0112584419327595,0.117159157155504,-0.2109216965,0.1738121375,-0.27800601075,0.23038374675,FALSE,FALSE,"Machine Learning & Supervised Classification","Machine Learning & Supervised Classification: L3-039: Association Rule Mining Algorithms"
16,"L2-15: Machine Learning & Supervised Classification",8,"L3-047: Cross-Validation Techniques",0.031526282189424,0.111250256494774,-0.129922772,0.2347713905,-0.18168048075,0.2954219415,FALSE,FALSE,"Machine Learning & Supervised Classification","Machine Learning & Supervised Classification: L3-047: Cross-Validation Techniques"
16,"L2-15: Machine Learning & Supervised Classification",9,"L3-056: Nearest Neighbor Analysis",-0.0260601237177534,0.107921035931499,-0.2200158265,0.135693859,-0.27289686425,0.1798453165,FALSE,FALSE,"Machine Learning & Supervised Classification","Machine Learning & Supervised Classification: L3-056: Nearest Neighbor Analysis"
16,"L2-15: Machine Learning & Supervised Classification",10,"L3-128: Modern Analogue Techniques",-0.0528825825965082,0.123094254463422,-0.289758812,0.1057002905,-0.36300312575,0.15236004375,FALSE,FALSE,"Machine Learning & Supervised Classification","Machine Learning & Supervised Classification: L3-128: Modern Analogue Techniques"
16,"L2-15: Machine Learning & Supervised Classification",11,"L3-236: Automated Content Classification",-0.0581281591242341,0.109575893326391,-0.2693909745,0.0838751346,-0.3293509575,0.119407461,FALSE,FALSE,"Machine Learning & Supervised Classification","Machine Learning & Supervised Classification: L3-236: Automated Content Classification"
17,"L2-16: Deep Learning & Neural Networks",1,"L3-009: YOLO Object Detection Variants",0.0853666580870318,0.139817876510349,-0.07666788215,0.3564407925,-0.11027099725,0.4444912565,FALSE,FALSE,"Deep Learning & Neural Networks","Deep Learning & Neural Networks: L3-009: YOLO Object Detection Variants"
17,"L2-16: Deep Learning & Neural Networks",2,"L3-018: Image Data Augmentation",-0.0198141881628536,0.114855486561222,-0.2199700755,0.157054359,-0.2885738435,0.20572204775,FALSE,FALSE,"Deep Learning & Neural Networks","Deep Learning & Neural Networks: L3-018: Image Data Augmentation"
17,"L2-16: Deep Learning & Neural Networks",3,"L3-143: Multi-Scale Feature Fusion",0.00200126051966402,0.115242421935824,-0.188605647,0.195031591,-0.23990191825,0.252186518,FALSE,FALSE,"Deep Learning & Neural Networks","Deep Learning & Neural Networks: L3-143: Multi-Scale Feature Fusion"
17,"L2-16: Deep Learning & Neural Networks",4,"L3-170: Neural Radiance Field Rendering",-0.047914232350429,0.123180003064188,-0.282432741,0.1163563795,-0.3547810465,0.160423695,FALSE,FALSE,"Deep Learning & Neural Networks","Deep Learning & Neural Networks: L3-170: Neural Radiance Field Rendering"
17,"L2-16: Deep Learning & Neural Networks",5,"L3-181: Deep Learning Loss Functions",-0.0001774301027495,0.115936869835589,-0.1924192765,0.1915124845,-0.25476085,0.24629640875,FALSE,FALSE,"Deep Learning & Neural Networks","Deep Learning & Neural Networks: L3-181: Deep Learning Loss Functions"
17,"L2-16: Deep Learning & Neural Networks",6,"L3-184: Denoising Diffusion Probabilistic Models",0.0490313571702136,0.124505024626959,-0.1164137335,0.287554975,-0.1580528795,0.3607496965,FALSE,FALSE,"Deep Learning & Neural Networks","Deep Learning & Neural Networks: L3-184: Denoising Diffusion Probabilistic Models"
17,"L2-16: Deep Learning & Neural Networks",7,"L3-186: Few-Shot and Self-Supervised Adaptation",-0.0491007237506476,0.120405436970905,-0.2801630745,0.1130675585,-0.345589874,0.15066718125,FALSE,FALSE,"Deep Learning & Neural Networks","Deep Learning & Neural Networks: L3-186: Few-Shot and Self-Supervised Adaptation"
17,"L2-16: Deep Learning & Neural Networks",8,"L3-192: Generative Adversarial Networks",0.0491182763886239,0.12123770609087,-0.113858629,0.27840804,-0.16005036625,0.35065010425,FALSE,FALSE,"Deep Learning & Neural Networks","Deep Learning & Neural Networks: L3-192: Generative Adversarial Networks"
17,"L2-16: Deep Learning & Neural Networks",9,"L3-197: Feedforward and Recurrent Neural Networks",-0.0579837910861577,0.113340532937052,-0.2785284985,0.090294713,-0.33833210075,0.123786759,FALSE,FALSE,"Deep Learning & Neural Networks","Deep Learning & Neural Networks: L3-197: Feedforward and Recurrent Neural Networks"
17,"L2-16: Deep Learning & Neural Networks",10,"L3-198: Encoder-Decoder Architectures",0.0133619177256377,0.115021422810816,-0.1673563695,0.216760223,-0.2198807435,0.276688379,FALSE,FALSE,"Deep Learning & Neural Networks","Deep Learning & Neural Networks: L3-198: Encoder-Decoder Architectures"
17,"L2-16: Deep Learning & Neural Networks",11,"L3-200: Spatial and Channel Attention Mechanisms",0.0554483415233286,0.125602636487944,-0.1087921765,0.2947938,-0.155323398,0.37016049875,FALSE,FALSE,"Deep Learning & Neural Networks","Deep Learning & Neural Networks: L3-200: Spatial and Channel Attention Mechanisms"
